"","SEED_ZONE","el_bnd_mx","mat","year","el_bnd"
"1","091",0,11.0781749725342,"1970","-500 — 0ft"
"2","091",1000,11.986887550354,"1970","500 — 1000ft"
"3","091",1000,12.0368416786194,"1970","500 — 1000ft"
"4","091",1000,12.3224709510803,"1970","500 — 1000ft"
"5","091",1000,11.6469917297363,"1970","500 — 1000ft"
"6","091",1000,12.0425791740417,"1970","500 — 1000ft"
"7","091",1000,12.207221031189,"1970","500 — 1000ft"
"8","091",1000,12.4247040748596,"1970","500 — 1000ft"
"9","091",1000,12.0363042831421,"1970","500 — 1000ft"
"10","091",1000,11.2664790153503,"1970","500 — 1000ft"
"11","091",1000,11.5517624855042,"1970","500 — 1000ft"
"12","091",1000,11.7045583724976,"1970","500 — 1000ft"
"13","091",1000,11.3635959625244,"1970","500 — 1000ft"
"14","091",1000,11.7138541221619,"1970","500 — 1000ft"
"15","091",1500,11.8678791046143,"1970","1000 — 1500ft"
"16","091",1500,12.0441708564758,"1970","1000 — 1500ft"
"17","091",1500,12.2295457839966,"1970","1000 — 1500ft"
"18","091",1500,11.9227791786194,"1970","1000 — 1500ft"
"19","091",1500,12.085454082489,"1970","1000 — 1500ft"
"20","091",1500,12.0367624282837,"1970","1000 — 1500ft"
"21","091",1500,12.0446458816528,"1970","1000 — 1500ft"
"22","091",1500,12.5055959701538,"1970","1000 — 1500ft"
"23","091",1500,12.4335249900818,"1970","1000 — 1500ft"
"24","091",1500,12.3091750144958,"1970","1000 — 1500ft"
"25","091",1500,12.3452123641968,"1970","1000 — 1500ft"
"26","091",1500,12.1242165565491,"1970","1000 — 1500ft"
"27","091",1500,11.9496541023254,"1970","1000 — 1500ft"
"28","091",1500,11.6021874427795,"1970","1000 — 1500ft"
"29","091",1500,12.0414625167847,"1970","1000 — 1500ft"
"30","091",1500,11.9617665290833,"1970","1000 — 1500ft"
"31","091",1500,12.095912361145,"1970","1000 — 1500ft"
"32","091",1500,11.6184250831604,"1970","1000 — 1500ft"
"33","091",1500,11.6781581878662,"1970","1000 — 1500ft"
"34","091",2000,12.1039335250854,"1970","1500 — 2000ft"
"35","091",2000,11.783716583252,"1970","1500 — 2000ft"
"36","091",2000,11.7858874320984,"1970","1500 — 2000ft"
"37","091",2000,11.5338375091553,"1970","1500 — 2000ft"
"38","091",2000,11.9572040557861,"1970","1500 — 2000ft"
"39","091",2000,11.9442541122437,"1970","1500 — 2000ft"
"40","091",2000,12.2053541183472,"1970","1500 — 2000ft"
"41","091",2000,11.9776748657227,"1970","1500 — 2000ft"
"42","091",2000,11.7405000686646,"1970","1500 — 2000ft"
"43","091",2000,11.8134292602539,"1970","1500 — 2000ft"
"44","091",2000,11.7823291778564,"1970","1500 — 2000ft"
"45","091",2000,11.536874961853,"1970","1500 — 2000ft"
"46","091",2000,11.7838500976563,"1970","1500 — 2000ft"
"47","091",2000,11.7054292678833,"1970","1500 — 2000ft"
"48","091",2000,11.4969958305359,"1970","1500 — 2000ft"
"49","091",2500,11.3275248527527,"1970","2000 — 2500ft"
"50","091",2500,11.2087665557861,"1970","2000 — 2500ft"
"51","091",2500,11.2165124893188,"1970","2000 — 2500ft"
"52","091",2500,11.2582165718079,"1970","2000 — 2500ft"
"53","091",2500,11.4754458427429,"1970","2000 — 2500ft"
"54","091",2500,11.8960207939148,"1970","2000 — 2500ft"
"55","091",2500,11.5986459732056,"1970","2000 — 2500ft"
"56","091",2500,11.584833240509,"1970","2000 — 2500ft"
"57","091",3000,11.0426582336426,"1970","2500 — 3000ft"
"58","091",3000,10.5915874481201,"1970","2500 — 3000ft"
"59","091",3000,10.6154874801636,"1970","2500 — 3000ft"
"60","091",3000,10.9929498672485,"1970","2500 — 3000ft"
"61","091",3000,11.145983505249,"1970","2500 — 3000ft"
"62","091",3000,10.9494334220886,"1970","2500 — 3000ft"
"63","091",3000,11.0414457321167,"1970","2500 — 3000ft"
"64","091",3500,10.7144291877747,"1970","3000 — 3500ft"
"65","091",4000,11.165479183197,"1970","3500 — 4000ft"
"66","091",4000,11.0414457321167,"1970","3500 — 4000ft"
"67","091",4000,10.9494334220886,"1970","3500 — 4000ft"
"68","091",4000,10.7144291877747,"1970","3500 — 4000ft"
"69","091",4000,10.0967166900635,"1970","3500 — 4000ft"
"70","091",4000,11.4754458427429,"1970","3500 — 4000ft"
"71","091",4000,11.2582165718079,"1970","3500 — 4000ft"
"72","091",4000,10.9929498672485,"1970","3500 — 4000ft"
"73","091",4000,11.2087665557861,"1970","3500 — 4000ft"
"74","091",500,11.524670791626,"1970","0 — 500ft"
"75","091",500,11.5555500030518,"1970","0 — 500ft"
"76","091",500,11.8288125991821,"1970","0 — 500ft"
"77","091",500,11.1807000160217,"1970","0 — 500ft"
"78","091",500,11.5888001441956,"1970","0 — 500ft"
"79","091",500,11.573783493042,"1970","0 — 500ft"
"80","091",500,11.5003748893738,"1970","0 — 500ft"
"81","091",500,11.5834125518799,"1970","0 — 500ft"
"82","091",500,11.8958414077759,"1970","0 — 500ft"
"83","091",500,11.0439749717712,"1970","0 — 500ft"
"84","091",500,11.2589624404907,"1970","0 — 500ft"
"85","091",500,11.2229207038879,"1970","0 — 500ft"
"86","091",500,11.4637875556946,"1970","0 — 500ft"
"87","091",500,11.4274914741516,"1970","0 — 500ft"
"88","091",500,11.4480374336243,"1970","0 — 500ft"
"89","092",0,10.822804069519,"1970","-500 — 0ft"
"90","092",0,11.0417001724243,"1970","-500 — 0ft"
"91","092",0,11.238579082489,"1970","-500 — 0ft"
"92","092",1000,11.2531414985657,"1970","500 — 1000ft"
"93","092",1000,11.0628625869751,"1970","500 — 1000ft"
"94","092",1000,11.0200498580933,"1970","500 — 1000ft"
"95","092",1000,11.7743124961853,"1970","500 — 1000ft"
"96","092",1000,11.0530207633972,"1970","500 — 1000ft"
"97","092",1000,11.8859624862671,"1970","500 — 1000ft"
"98","092",1000,12.363783454895,"1970","500 — 1000ft"
"99","092",1000,11.1712997436523,"1970","500 — 1000ft"
"100","092",1000,11.2044708251953,"1970","500 — 1000ft"
"101","092",1000,12.8110918045044,"1970","500 — 1000ft"
"102","092",1000,12.8912249565125,"1970","500 — 1000ft"
"103","092",1000,11.2844460487366,"1970","500 — 1000ft"
"104","092",1000,11.8265166282654,"1970","500 — 1000ft"
"105","092",1000,11.3334541320801,"1970","500 — 1000ft"
"106","092",1000,12.0279832839966,"1970","500 — 1000ft"
"107","092",1000,11.1055500030518,"1970","500 — 1000ft"
"108","092",1000,12.6298665046692,"1970","500 — 1000ft"
"109","092",1000,11.1058583259583,"1970","500 — 1000ft"
"110","092",1000,11.0157123565674,"1970","500 — 1000ft"
"111","092",1000,11.42579164505,"1970","500 — 1000ft"
"112","092",1000,12.8356125831604,"1970","500 — 1000ft"
"113","092",1000,10.8520792007446,"1970","500 — 1000ft"
"114","092",1000,10.9717791557312,"1970","500 — 1000ft"
"115","092",1000,11.4210458755493,"1970","500 — 1000ft"
"116","092",1000,11.9547708511353,"1970","500 — 1000ft"
"117","092",1000,10.6442874908447,"1970","500 — 1000ft"
"118","092",1000,10.9299208641052,"1970","500 — 1000ft"
"119","092",1000,11.326908493042,"1970","500 — 1000ft"
"120","092",1000,13.1727250099182,"1970","500 — 1000ft"
"121","092",1000,12.1123292922974,"1970","500 — 1000ft"
"122","092",1000,11.6215790748596,"1970","500 — 1000ft"
"123","092",1000,12.1219540596008,"1970","500 — 1000ft"
"124","092",1000,11.4758458137512,"1970","500 — 1000ft"
"125","092",1000,12.0599165916443,"1970","500 — 1000ft"
"126","092",1000,11.8805957794189,"1970","500 — 1000ft"
"127","092",1000,12.251908493042,"1970","500 — 1000ft"
"128","092",1000,11.3359998703003,"1970","500 — 1000ft"
"129","092",1000,12.4585834503174,"1970","500 — 1000ft"
"130","092",1000,11.4569249153137,"1970","500 — 1000ft"
"131","092",1000,11.7038750648499,"1970","500 — 1000ft"
"132","092",1000,11.7095541954041,"1970","500 — 1000ft"
"133","092",1000,11.8555583953857,"1970","500 — 1000ft"
"134","092",1000,12.1553124427795,"1970","500 — 1000ft"
"135","092",1000,11.7159876823425,"1970","500 — 1000ft"
"136","092",1000,12.0990792274475,"1970","500 — 1000ft"
"137","092",1000,11.9960459709167,"1970","500 — 1000ft"
"138","092",1000,11.5636289596558,"1970","500 — 1000ft"
"139","092",1000,11.9405875205994,"1970","500 — 1000ft"
"140","092",1500,11.7743124961853,"1970","1000 — 1500ft"
"141","092",1500,11.1810500144958,"1970","1000 — 1500ft"
"142","092",1500,12.2015832901001,"1970","1000 — 1500ft"
"143","092",1500,12.4980792045593,"1970","1000 — 1500ft"
"144","092",1500,12.7649125099182,"1970","1000 — 1500ft"
"145","092",1500,12.3856833457947,"1970","1000 — 1500ft"
"146","092",1500,12.9349751472473,"1970","1000 — 1500ft"
"147","092",1500,11.2847126960754,"1970","1000 — 1500ft"
"148","092",1500,12.1247248649597,"1970","1000 — 1500ft"
"149","092",1500,12.6499416351318,"1970","1000 — 1500ft"
"150","092",1500,12.8072500228882,"1970","1000 — 1500ft"
"151","092",1500,12.6652166366577,"1970","1000 — 1500ft"
"152","092",1500,13.1938290596008,"1970","1000 — 1500ft"
"153","092",1500,12.0498876571655,"1970","1000 — 1500ft"
"154","092",1500,12.408716583252,"1970","1000 — 1500ft"
"155","092",1500,12.2270081520081,"1970","1000 — 1500ft"
"156","092",1500,12.381537437439,"1970","1000 — 1500ft"
"157","092",1500,13.1000331878662,"1970","1000 — 1500ft"
"158","092",1500,12.3395915985107,"1970","1000 — 1500ft"
"159","092",1500,12.7492584228516,"1970","1000 — 1500ft"
"160","092",1500,12.1879875183105,"1970","1000 — 1500ft"
"161","092",1500,12.4152208328247,"1970","1000 — 1500ft"
"162","092",1500,12.3269748687744,"1970","1000 — 1500ft"
"163","092",1500,12.5831835746765,"1970","1000 — 1500ft"
"164","092",1500,12.2769207954407,"1970","1000 — 1500ft"
"165","092",1500,12.4194876670837,"1970","1000 — 1500ft"
"166","092",1500,12.3855875968933,"1970","1000 — 1500ft"
"167","092",1500,12.3861999511719,"1970","1000 — 1500ft"
"168","092",1500,12.3083833694458,"1970","1000 — 1500ft"
"169","092",1500,12.608483505249,"1970","1000 — 1500ft"
"170","092",1500,12.3765832901001,"1970","1000 — 1500ft"
"171","092",1500,12.4281000137329,"1970","1000 — 1500ft"
"172","092",1500,12.5435916900635,"1970","1000 — 1500ft"
"173","092",1500,12.2232957839966,"1970","1000 — 1500ft"
"174","092",1500,12.262654209137,"1970","1000 — 1500ft"
"175","092",1500,12.0796499252319,"1970","1000 — 1500ft"
"176","092",1500,12.5043707847595,"1970","1000 — 1500ft"
"177","092",1500,12.7788539886475,"1970","1000 — 1500ft"
"178","092",1500,12.5793251991272,"1970","1000 — 1500ft"
"179","092",1500,12.8431125640869,"1970","1000 — 1500ft"
"180","092",2000,11.7050750732422,"1970","1500 — 2000ft"
"181","092",2000,12.0375500679016,"1970","1500 — 2000ft"
"182","092",2000,12.1782207489014,"1970","1500 — 2000ft"
"183","092",2000,12.2370582580566,"1970","1500 — 2000ft"
"184","092",2000,11.7834623336792,"1970","1500 — 2000ft"
"185","092",2000,11.6064999580383,"1970","1500 — 2000ft"
"186","092",2000,12.2210625648499,"1970","1500 — 2000ft"
"187","092",2000,12.2088125228882,"1970","1500 — 2000ft"
"188","092",2000,12.3377418518066,"1970","1500 — 2000ft"
"189","092",2000,12.5413499832153,"1970","1500 — 2000ft"
"190","092",2000,12.776404094696,"1970","1500 — 2000ft"
"191","092",2000,12.7962251663208,"1970","1500 — 2000ft"
"192","092",2000,12.7936666488647,"1970","1500 — 2000ft"
"193","092",2000,11.7757207870483,"1970","1500 — 2000ft"
"194","092",2000,12.5568833351135,"1970","1500 — 2000ft"
"195","092",2000,12.4106832504272,"1970","1500 — 2000ft"
"196","092",2000,12.6034959793091,"1970","1500 — 2000ft"
"197","092",2000,12.0973167419434,"1970","1500 — 2000ft"
"198","092",2000,12.3395915985107,"1970","1500 — 2000ft"
"199","092",2000,12.1059459686279,"1970","1500 — 2000ft"
"200","092",2000,12.5667876243591,"1970","1500 — 2000ft"
"201","092",2000,12.2729749679565,"1970","1500 — 2000ft"
"202","092",2000,12.3402750015259,"1970","1500 — 2000ft"
"203","092",2000,12.2813291549683,"1970","1500 — 2000ft"
"204","092",2000,12.1919458389282,"1970","1500 — 2000ft"
"205","092",2000,12.3210999488831,"1970","1500 — 2000ft"
"206","092",2000,12.3765832901001,"1970","1500 — 2000ft"
"207","092",2000,12.5316666603088,"1970","1500 — 2000ft"
"208","092",2000,12.6582209587097,"1970","1500 — 2000ft"
"209","092",2000,12.1924541473389,"1970","1500 — 2000ft"
"210","092",2500,11.9638750076294,"1970","2000 — 2500ft"
"211","092",2500,12.1823375701904,"1970","2000 — 2500ft"
"212","092",2500,11.7757207870483,"1970","2000 — 2500ft"
"213","092",2500,12.5568417549133,"1970","2000 — 2500ft"
"214","092",2500,12.3490083694458,"1970","2000 — 2500ft"
"215","092",2500,12.1372248649597,"1970","2000 — 2500ft"
"216","092",2500,12.5267416954041,"1970","2000 — 2500ft"
"217","092",2500,12.4913249969482,"1970","2000 — 2500ft"
"218","092",2500,12.1962831497192,"1970","2000 — 2500ft"
"219","092",2500,12.9262833595276,"1970","2000 — 2500ft"
"220","092",2500,12.8021083831787,"1970","2000 — 2500ft"
"221","092",2500,12.1973790168762,"1970","2000 — 2500ft"
"222","092",2500,11.9038374900818,"1970","2000 — 2500ft"
"223","092",2500,11.8870415687561,"1970","2000 — 2500ft"
"224","092",2500,12.0460000038147,"1970","2000 — 2500ft"
"225","092",2500,12.1335790634155,"1970","2000 — 2500ft"
"226","092",2500,12.1954374313354,"1970","2000 — 2500ft"
"227","092",2500,11.839404296875,"1970","2000 — 2500ft"
"228","092",2500,11.8579664230347,"1970","2000 — 2500ft"
"229","092",2500,12.1182417869568,"1970","2000 — 2500ft"
"230","092",2500,11.9494500160217,"1970","2000 — 2500ft"
"231","092",2500,12.5923956871033,"1970","2000 — 2500ft"
"232","092",2500,12.3967791557312,"1970","2000 — 2500ft"
"233","092",2500,12.6558291435242,"1970","2000 — 2500ft"
"234","092",2500,12.2863875389099,"1970","2000 — 2500ft"
"235","092",2500,12.2772417068481,"1970","2000 — 2500ft"
"236","092",2500,12.3052042961121,"1970","2000 — 2500ft"
"237","092",2500,12.1133167266846,"1970","2000 — 2500ft"
"238","092",2500,12.4575207710266,"1970","2000 — 2500ft"
"239","092",2500,12.2397541999817,"1970","2000 — 2500ft"
"240","092",3000,11.646854019165,"1970","2500 — 3000ft"
"241","092",3000,12.0501251220703,"1970","2500 — 3000ft"
"242","092",3000,11.7026333808899,"1970","2500 — 3000ft"
"243","092",3000,11.8598499298096,"1970","2500 — 3000ft"
"244","092",3000,11.7772999763489,"1970","2500 — 3000ft"
"245","092",3000,11.3677582740784,"1970","2500 — 3000ft"
"246","092",3000,11.77515001297,"1970","2500 — 3000ft"
"247","092",3000,11.7996541023254,"1970","2500 — 3000ft"
"248","092",3000,11.9221291542053,"1970","2500 — 3000ft"
"249","092",3000,11.7126792907715,"1970","2500 — 3000ft"
"250","092",3000,11.9172166824341,"1970","2500 — 3000ft"
"251","092",3000,11.9152294158936,"1970","2500 — 3000ft"
"252","092",3000,12.1694416046143,"1970","2500 — 3000ft"
"253","092",3500,11.5475914955139,"1970","3000 — 3500ft"
"254","092",3500,11.1127708435059,"1970","3000 — 3500ft"
"255","092",3500,11.9399374961853,"1970","3000 — 3500ft"
"256","092",3500,11.5181499481201,"1970","3000 — 3500ft"
"257","092",3500,11.5824667930603,"1970","3000 — 3500ft"
"258","092",3500,11.9172166824341,"1970","3000 — 3500ft"
"259","092",4000,10.7413416862488,"1970","3500 — 4000ft"
"260","092",4000,11.5477583885193,"1970","3500 — 4000ft"
"261","092",4000,11.9036623954773,"1970","3500 — 4000ft"
"262","092",4000,11.0062956809998,"1970","3500 — 4000ft"
"263","092",4000,10.6221875190735,"1970","3500 — 4000ft"
"264","092",4500,10.2511081695557,"1970","4000 — 4500ft"
"265","092",4500,10.4512291908264,"1970","4000 — 4500ft"
"266","092",500,11.612770652771,"1970","0 — 500ft"
"267","092",500,11.5604790687561,"1970","0 — 500ft"
"268","092",500,12.6186374664307,"1970","0 — 500ft"
"269","092",500,11.1401332855225,"1970","0 — 500ft"
"270","092",500,11.0391291618347,"1970","0 — 500ft"
"271","092",500,10.9569208145142,"1970","0 — 500ft"
"272","092",500,11.1849875450134,"1970","0 — 500ft"
"273","092",500,10.641999912262,"1970","0 — 500ft"
"274","092",500,10.8734581947327,"1970","0 — 500ft"
"275","092",500,10.8813749313354,"1970","0 — 500ft"
"276","092",500,10.5690915107727,"1970","0 — 500ft"
"277","092",500,10.8277791976929,"1970","0 — 500ft"
"278","092",500,10.9026333808899,"1970","0 — 500ft"
"279","092",500,10.705304145813,"1970","0 — 500ft"
"280","092",500,11.0378999710083,"1970","0 — 500ft"
"281","092",500,10.9803833007813,"1970","0 — 500ft"
"282","092",500,11.1092915534973,"1970","0 — 500ft"
"283","092",500,11.110046005249,"1970","0 — 500ft"
"284","092",500,11.4664458274841,"1970","0 — 500ft"
"285","092",500,11.5096208572388,"1970","0 — 500ft"
"286","092",500,11.4966542243958,"1970","0 — 500ft"
"287","092",500,10.6187791824341,"1970","0 — 500ft"
"288","092",500,11.1194541931152,"1970","0 — 500ft"
"289","092",500,11.0506209373474,"1970","0 — 500ft"
"290","092",500,11.185320854187,"1970","0 — 500ft"
"291","092",500,11.3464623451233,"1970","0 — 500ft"
"292","092",500,11.3599249839783,"1970","0 — 500ft"
"293","092",500,11.383095741272,"1970","0 — 500ft"
"294","092",500,11.2589626312256,"1970","0 — 500ft"
"295","092",500,11.5111708641052,"1970","0 — 500ft"
"296","092",500,11.3240332603455,"1970","0 — 500ft"
"297","092",500,11.4539040565491,"1970","0 — 500ft"
"298","092",500,11.5142291069031,"1970","0 — 500ft"
"299","092",500,11.4265164375305,"1970","0 — 500ft"
"300","092",500,11.6523959159851,"1970","0 — 500ft"
"301","092",500,11.2931041717529,"1970","0 — 500ft"
"302","092",500,11.5769665718079,"1970","0 — 500ft"
"303","092",500,11.6677748680115,"1970","0 — 500ft"
"304","092",500,11.6820457458496,"1970","0 — 500ft"
"305","092",500,11.7051249504089,"1970","0 — 500ft"
"306","092",500,11.8191375732422,"1970","0 — 500ft"
"307","092",500,11.9136833190918,"1970","0 — 500ft"
"308","092",500,11.846349811554,"1970","0 — 500ft"
"309","092",5000,9.8230414390564,"1970","4500 — 5000ft"
"310","093",0,12.070979309082,"1970","-500 — 0ft"
"311","093",0,12.3927792549133,"1970","-500 — 0ft"
"312","093",0,11.4132749557495,"1970","-500 — 0ft"
"313","093",0,12.948108291626,"1970","-500 — 0ft"
"314","093",0,11.602795791626,"1970","-500 — 0ft"
"315","093",0,12.7467584609985,"1970","-500 — 0ft"
"316","093",0,11.3756916046143,"1970","-500 — 0ft"
"317","093",0,13.1045000076294,"1970","-500 — 0ft"
"318","093",1000,12.0936917304993,"1970","500 — 1000ft"
"319","093",1000,11.9071581840515,"1970","500 — 1000ft"
"320","093",1000,11.9535956382751,"1970","500 — 1000ft"
"321","093",1000,11.9533916473389,"1970","500 — 1000ft"
"322","093",1000,12.3386332511902,"1970","500 — 1000ft"
"323","093",1000,12.2496209144592,"1970","500 — 1000ft"
"324","093",1000,12.2753207206726,"1970","500 — 1000ft"
"325","093",1000,12.3358915328979,"1970","500 — 1000ft"
"326","093",1000,13.3999665260315,"1970","500 — 1000ft"
"327","093",1000,13.1069707870483,"1970","500 — 1000ft"
"328","093",1000,12.8447501182556,"1970","500 — 1000ft"
"329","093",1000,12.8875000953674,"1970","500 — 1000ft"
"330","093",1000,13.0986832618713,"1970","500 — 1000ft"
"331","093",1000,13.2819709777832,"1970","500 — 1000ft"
"332","093",1000,13.3119165420532,"1970","500 — 1000ft"
"333","093",1000,13.4121292114258,"1970","500 — 1000ft"
"334","093",1000,13.5456126213074,"1970","500 — 1000ft"
"335","093",1000,13.5782333374023,"1970","500 — 1000ft"
"336","093",1000,13.6205082893372,"1970","500 — 1000ft"
"337","093",1000,13.8284750938416,"1970","500 — 1000ft"
"338","093",1000,13.7561000823975,"1970","500 — 1000ft"
"339","093",1000,13.7677291870117,"1970","500 — 1000ft"
"340","093",1000,13.0539876937866,"1970","500 — 1000ft"
"341","093",1000,13.4205627441406,"1970","500 — 1000ft"
"342","093",1000,13.8773290634155,"1970","500 — 1000ft"
"343","093",1000,13.8090790748596,"1970","500 — 1000ft"
"344","093",1000,13.0556874275208,"1970","500 — 1000ft"
"345","093",1000,13.6921332359314,"1970","500 — 1000ft"
"346","093",1000,13.8326040267944,"1970","500 — 1000ft"
"347","093",1000,13.7409582138062,"1970","500 — 1000ft"
"348","093",1000,13.1525375366211,"1970","500 — 1000ft"
"349","093",1000,13.4272916793823,"1970","500 — 1000ft"
"350","093",1000,13.3384249687195,"1970","500 — 1000ft"
"351","093",1000,13.111353969574,"1970","500 — 1000ft"
"352","093",1000,13.1787792205811,"1970","500 — 1000ft"
"353","093",1000,12.9325458526611,"1970","500 — 1000ft"
"354","093",1000,12.3927792549133,"1970","500 — 1000ft"
"355","093",1000,12.8265252113342,"1970","500 — 1000ft"
"356","093",1000,12.070979309082,"1970","500 — 1000ft"
"357","093",1500,12.2075624465942,"1970","1000 — 1500ft"
"358","093",1500,12.6440875053406,"1970","1000 — 1500ft"
"359","093",1500,12.7669916152954,"1970","1000 — 1500ft"
"360","093",1500,12.8731165885925,"1970","1000 — 1500ft"
"361","093",1500,12.5108250617981,"1970","1000 — 1500ft"
"362","093",1500,12.4292498588562,"1970","1000 — 1500ft"
"363","093",1500,12.8101166725159,"1970","1000 — 1500ft"
"364","093",1500,12.876708316803,"1970","1000 — 1500ft"
"365","093",1500,13.605833530426,"1970","1000 — 1500ft"
"366","093",1500,13.4245042800903,"1970","1000 — 1500ft"
"367","093",1500,13.7762835502625,"1970","1000 — 1500ft"
"368","093",1500,13.9054251670837,"1970","1000 — 1500ft"
"369","093",1500,13.5855624198914,"1970","1000 — 1500ft"
"370","093",1500,13.8281415939331,"1970","1000 — 1500ft"
"371","093",1500,12.9213958740234,"1970","1000 — 1500ft"
"372","093",1500,13.4191374778748,"1970","1000 — 1500ft"
"373","093",1500,12.8443791389465,"1970","1000 — 1500ft"
"374","093",1500,13.2157958030701,"1970","1000 — 1500ft"
"375","093",1500,13.0891458511353,"1970","1000 — 1500ft"
"376","093",1500,13.0262790679932,"1970","1000 — 1500ft"
"377","093",1500,13.1363414764404,"1970","1000 — 1500ft"
"378","093",1500,13.5088539123535,"1970","1000 — 1500ft"
"379","093",1500,13.3768669128418,"1970","1000 — 1500ft"
"380","093",1500,13.0664999008179,"1970","1000 — 1500ft"
"381","093",1500,12.9993958473206,"1970","1000 — 1500ft"
"382","093",1500,13.0781126022339,"1970","1000 — 1500ft"
"383","093",1500,13.5428040504456,"1970","1000 — 1500ft"
"384","093",1500,13.1045000076294,"1970","1000 — 1500ft"
"385","093",1500,13.245741558075,"1970","1000 — 1500ft"
"386","093",1500,12.9337292671204,"1970","1000 — 1500ft"
"387","093",1500,13.3251250267029,"1970","1000 — 1500ft"
"388","093",1500,12.7467584609985,"1970","1000 — 1500ft"
"389","093",1500,13.0700459480286,"1970","1000 — 1500ft"
"390","093",1500,12.947474861145,"1970","1000 — 1500ft"
"391","093",1500,12.8752249717712,"1970","1000 — 1500ft"
"392","093",1500,12.9174498558044,"1970","1000 — 1500ft"
"393","093",1500,12.948108291626,"1970","1000 — 1500ft"
"394","093",1500,12.8305249214172,"1970","1000 — 1500ft"
"395","093",1500,12.79764585495,"1970","1000 — 1500ft"
"396","093",1500,12.6877623558044,"1970","1000 — 1500ft"
"397","093",2000,12.5891416549683,"1970","1500 — 2000ft"
"398","093",2000,12.664083480835,"1970","1500 — 2000ft"
"399","093",2000,12.8408999443054,"1970","1500 — 2000ft"
"400","093",2000,12.9209875106812,"1970","1500 — 2000ft"
"401","093",2000,12.9447124481201,"1970","1500 — 2000ft"
"402","093",2000,13.1782333374023,"1970","1500 — 2000ft"
"403","093",2000,13.2208166122437,"1970","1500 — 2000ft"
"404","093",2000,13.3985960006714,"1970","1500 — 2000ft"
"405","093",2000,13.4496292114258,"1970","1500 — 2000ft"
"406","093",2000,13.3641791343689,"1970","1500 — 2000ft"
"407","093",2000,13.8915625572205,"1970","1500 — 2000ft"
"408","093",2000,12.9015211105347,"1970","1500 — 2000ft"
"409","093",2000,13.6620042800903,"1970","1500 — 2000ft"
"410","093",2000,12.6328540802002,"1970","1500 — 2000ft"
"411","093",2000,12.8646250724792,"1970","1500 — 2000ft"
"412","093",2500,12.6698415756226,"1970","2000 — 2500ft"
"413","093",2500,12.5974334716797,"1970","2000 — 2500ft"
"414","093",2500,12.618458366394,"1970","2000 — 2500ft"
"415","093",2500,13.1407040596008,"1970","2000 — 2500ft"
"416","093",2500,12.5727166175842,"1970","2000 — 2500ft"
"417","093",2500,12.9115708351135,"1970","2000 — 2500ft"
"418","093",2500,13.5261916160583,"1970","2000 — 2500ft"
"419","093",2500,12.8441916465759,"1970","2000 — 2500ft"
"420","093",2500,12.7043917655945,"1970","2000 — 2500ft"
"421","093",2500,12.9118582725525,"1970","2000 — 2500ft"
"422","093",3000,12.6791042327881,"1970","2500 — 3000ft"
"423","093",3000,12.7518916130066,"1970","2500 — 3000ft"
"424","093",3000,12.4439872741699,"1970","2500 — 3000ft"
"425","093",3000,12.4061207771301,"1970","2500 — 3000ft"
"426","093",3000,12.7607374191284,"1970","2500 — 3000ft"
"427","093",3000,12.4002875328064,"1970","2500 — 3000ft"
"428","093",3500,12.5509875297546,"1970","3000 — 3500ft"
"429","093",4000,12.4976456642151,"1970","3500 — 4000ft"
"430","093",4500,12.4976456642151,"1970","4000 — 4500ft"
"431","093",500,11.9668124198914,"1970","0 — 500ft"
"432","093",500,11.9210916519165,"1970","0 — 500ft"
"433","093",500,11.6312251091003,"1970","0 — 500ft"
"434","093",500,12.1446124076843,"1970","0 — 500ft"
"435","093",500,12.0692375183105,"1970","0 — 500ft"
"436","093",500,12.0375250816345,"1970","0 — 500ft"
"437","093",500,11.9812791824341,"1970","0 — 500ft"
"438","093",500,11.9885792732239,"1970","0 — 500ft"
"439","093",500,13.8284750938416,"1970","0 — 500ft"
"440","093",500,13.8215292930603,"1970","0 — 500ft"
"441","094",0,11.7837124824524,"1970","-500 — 0ft"
"442","094",1000,12.3596457481384,"1970","500 — 1000ft"
"443","094",1000,12.1485124588013,"1970","500 — 1000ft"
"444","094",1000,12.83953332901,"1970","500 — 1000ft"
"445","094",1000,12.3432750701904,"1970","500 — 1000ft"
"446","094",1000,12.202979183197,"1970","500 — 1000ft"
"447","094",1000,12.1103126525879,"1970","500 — 1000ft"
"448","094",1000,12.7359959602356,"1970","500 — 1000ft"
"449","094",1000,12.9752581596375,"1970","500 — 1000ft"
"450","094",1000,12.2229707717896,"1970","500 — 1000ft"
"451","094",1000,12.7943250656128,"1970","500 — 1000ft"
"452","094",1000,12.8758207321167,"1970","500 — 1000ft"
"453","094",1000,13.0092247962952,"1970","500 — 1000ft"
"454","094",1000,12.7453790664673,"1970","500 — 1000ft"
"455","094",1000,12.9098625183105,"1970","500 — 1000ft"
"456","094",1000,12.3399832725525,"1970","500 — 1000ft"
"457","094",1000,12.9324083328247,"1970","500 — 1000ft"
"458","094",1000,13.6129166603088,"1970","500 — 1000ft"
"459","094",1000,13.5921541213989,"1970","500 — 1000ft"
"460","094",1000,11.6429208755493,"1970","500 — 1000ft"
"461","094",1000,12.1350915908813,"1970","500 — 1000ft"
"462","094",1000,12.7707709312439,"1970","500 — 1000ft"
"463","094",1000,13.0602832794189,"1970","500 — 1000ft"
